70,145,161,131,241,147,245,207,163,192,77,211,KILOHANA
132,205,157,203,158,212,134,214,OPEN
159,204,183,202,185,214,159,216,DAILY
122,222,150,220,149,238,122,238,Luau
149,221,196,218,198,235,150,236,Kalamaku
101,250,130,249,132,263,102,264,Kauai
131,248,177,245,181,259,131,261,Plantation
183,245,214,243,216,260,182,261,Railway
107,277,122,275,125,290,112,293,22
126,274,154,273,156,288,127,292,North
156,272,207,269,206,284,159,290,Restaurant
127,301,153,300,154,314,129,319,Koloa
156,300,177,298,180,313,156,315,Rum
179,299,191,296,193,313,182,315,Co
104,332,125,331,127,346,109,348,The
127,329,155,326,157,344,130,348,Shops
157,327,167,327,169,337,156,342,at
170,325,209,320,209,336,172,341,Kilohana
