29,183,81,69,214,12,366,52,454,162,406,191,342,97,220,68,129,113,92,211,CHOCOCRO
156,229,216,223,219,237,159,243,SWEET
223,224,237,221,240,238,221,238,###
240,221,302,218,302,232,244,238,BITTER
304,218,356,214,358,227,305,231,STYLE
354,173,370,173,373,184,353,187,###
184,246,216,242,218,261,191,263,ST
221,242,277,236,282,256,221,260,MARC
281,238,335,233,338,250,284,253,CAFE
215,265,271,261,272,277,221,283,SINCE
272,260,312,257,314,269,280,274,1988
118,295,221,354,329,339,400,270,451,287,362,403,206,421,76,335,###
