415,365,564,444,674,426,754,563,577,624,391,612,Zum
662,344,967,295,1354,398,1607,566,1559,679,1248,551,985,502,754,560,Franziskaner
354,658,805,682,811,853,354,838,Ungang
842,688,1119,691,1144,841,851,822,runt
1196,688,1583,719,1601,862,1199,856,hornet
351,905,897,923,912,1103,369,1115,Gingang
930,963,1113,956,1122,1078,940,1075,um
1132,917,1312,917,1321,1082,1141,1075,die
1354,935,1583,947,1598,1085,1348,1091,ecke
430,1173,754,1173,744,1341,412,1338,Man
860,1197,1058,1197,1055,1341,833,1338,Fri
1098,1188,1269,1188,1257,1322,1101,1319,1130
1324,1191,1534,1207,1528,1365,1333,1362,0130
641,1377,882,1386,885,1539,641,1539,Lor
903,1396,1119,1399,1110,1533,915,1533,1200
1159,1377,1382,1396,1379,1554,1174,1539,0130
680,1557,1443,1579,1430,1716,650,1710,Ualkommen
110,1002,299,1011,308,1066,119,1060,LARM
119,905,272,874,293,926,144,966,Direct
833,2033,1098,2021,1101,2082,851,2088,VARUNTAG
