4,371,32,349,70,335,72,361,42,369,20,393,TAMAN
86,343,130,357,156,395,130,413,116,379,82,365,KINABA
18,429,42,463,86,479,84,502,20,484,-2,437,KINABALU
152,75,187,95,179,121,150,109,ID
199,95,373,191,371,223,189,129,LAHANDAMAN
381,197,405,211,401,239,375,229,DI
142,113,263,169,257,199,136,145,GUNTING
271,173,397,237,393,267,259,209,BLAGADAN
112,137,231,185,225,223,106,179,HUGUAN
237,195,399,273,389,299,229,233,MANANANUD
44,141,90,169,80,207,38,189,ID
104,173,245,237,241,277,94,215,NULUHON
253,245,319,273,311,305,249,283,KIN
112,227,195,255,185,297,104,263,1888
233,277,289,299,275,327,223,305,196
118,582,163,590,158,614,120,608,ROT
