307,337,325,276,388,252,391,285,348,297,331,352,HUDSON
403,259,451,294,460,346,439,354,427,312,399,283,HOUSE
364,421,388,426,385,450,357,441,NG
388,426,417,415,435,385,456,393,430,433,388,453,COMPANY
441,540,561,552,559,582,436,573,LOWOUT
454,573,561,582,559,639,444,628,ALE
465,630,549,637,546,672,466,666,NOW
484,741,537,747,535,768,484,765,HOUSE
496,814,565,823,565,861,486,844,OUSE
10,762,75,787,67,816,10,790,###
258,957,330,924,334,942,264,975,###
348,867,373,865,387,1020,364,1018,###
243,876,259,877,261,1024,241,1020,###
