447,332,477,332,507,332,507,358,477,358,447,358,Hoa
924,403,992,403,1059,403,1059,475,992,475,924,475,Thank
328,441,352,441,376,441,376,463,352,463,328,463,SAP
94,843,213,843,332,843,332,889,213,889,94,889,###
997,211,1138,162,1147,226,1009,273,Canon
1202,88,1274,63,1276,120,1211,139,Man
521,331,593,343,590,375,518,364,Tuoi
368,381,532,388,533,444,362,430,HONG
545,385,664,402,667,444,548,441,548,441,DAO
1084,412,1178,420,1168,478,1072,466,Binh
386,442,698,460,695,486,380,468,13781378ACuraBacChoBenThanh
965,486,1135,492,1130,558,959,549,###
436,510,532,510,523,532,446,531,0918117314
325,472,503,478,505,496,328,495,DuongLETHANHTON
514,477,697,489,701,508,511,496,###
