88,674,156,674,224,674,224,699,156,699,88,699,ESCALATOR
546,827,582,827,618,827,618,930,582,930,546,930,###
187,270,316,195,505,207,452,314,316,281,213,356,KidZania
250,329,269,313,309,304,311,329,284,342,258,359,Kuala
314,301,362,299,399,309,385,342,354,334,309,337,Lumpur
223,804,288,806,291,828,225,826,###
294,788,354,788,352,821,296,826,LIFE
351,799,410,801,410,823,351,824,TODAY
690,352,745,342,750,394,703,404,K
786,432,832,429,847,483,791,490,K
675,516,715,506,726,561,682,563,K
766,606,814,606,817,662,773,655,K
663,674,703,672,708,723,670,725,K
751,773,801,771,801,831,758,824,K
649,833,698,834,703,884,660,882,K
735,947,783,947,788,1006,740,992,k
635,980,678,985,680,1040,637,1033,K
294,766,347,763,349,788,296,793,###
