419,117,572,121,567,161,420,158,Grandy
107,335,186,334,184,360,107,358,MINAM
193,444,260,443,258,468,189,470,WHITE
197,486,227,487,225,510,199,511,EW
188,518,226,518,228,540,191,542,OSS
221,213,272,215,268,240,222,235,###
352,214,446,220,443,242,351,239,###
427,286,530,289,533,313,429,312,RUTLED
669,256,725,255,728,281,673,285,ana
669,289,726,288,726,309,667,310,LIMIT
604,83,675,78,675,100,606,104,MURPHY
682,79,714,73,717,103,689,103,MC
601,105,686,98,686,119,600,127,WELCOMES
691,103,722,102,722,118,691,122,YOU
659,172,724,165,722,205,666,217,NT
847,303,914,308,916,337,853,335,BALDY
827,114,921,129,914,152,821,142,###
809,137,931,157,928,184,797,166,ARLINGTON
804,310,836,311,838,336,808,335,MT
824,455,905,458,905,474,827,481,###
477,368,580,331,709,346,759,370,740,428,688,398,583,392,502,427,HISTORIC
562,424,685,421,686,479,564,484,MILE
549,511,698,510,705,603,554,600,635
1019,120,1105,128,1102,177,1025,184,###
